IN_Ta_Muis,IN_Tx_Muis,IN_Tn_Muis,IN_Ra_Muis,IN_Ta_Quin,IN_Tx_Quin,IN_Tn_Quin,IN_Ra_Quin,IN_Ta_Pvie,IN_Tx_Pvie,IN_Tn_Pvie,IN_Ra_Pvie,IN_Ta_Chon,IN_Tx_Chon,IN_Tn_Chon,IN_Ra_Chon,IN_Ta_Calc,IN_Tx_Calc,IN_Tn_Calc,IN_Ra_Calc,IN_Ta_Guag,IN_Tx_Guag,IN_Tn_Guag,IN_Ra_Guag,IN_Ta_Mila,IN_Tx_Mila,IN_Tn_Mila,IN_Ra_Mila,IN_Ta_Scru,IN_Tx_Scru,IN_Tn_Scru,IN_Ra_Scru,IN_Ta_Scri,IN_Tx_Scri,IN_Tn_Scri,IN_Ra_Scri,IN_Ta_Taba,IN_Tx_Taba,IN_Tn_Taba,IN_Ra_Taba,IN_Ta_Quit,IN_Tx_Quit,IN_Tn_Quit,IN_Ra_Quit,IN_Ta_Papa,IN_Tx_Papa,IN_Tn_Papa,IN_Ra_Papa,IN_Ta_Izob,IN_Tx_Izob,IN_Tn_Izob,IN_Ra_Izob,IN_Ta_Sier,IN_Tx_Sier,IN_Tn_Sier,IN_Ra_Sier,IN_Ta_Lumb,IN_Tn_Lumb,IN_Tx_Lumb,IN_Ra_Lumb,IN_Ta_Yasu,IN_Tn_Yasu,IN_Tx_Yasu,IN_Ra_Yasu,IN_Ta_Glqz,IN_Tm_Glqz,IN_Tx_Glqz,IN_Ra_Glqz,IN_Ta_Puyo,IN_Tn_Puyo,IN_Tx_Puyo,IN_Ra_Puyo,IN_Ta_Maca,IN_Tn_Maca,IN_Tx_Maca,IN_Ra_Maca,IN_Ta_Sang,IN_Tn_Sang,IN_Tx_Sang,IN_Ra_Sang,IN_Ta_Tena,IN_Tn_Tena,IN_Tx_Tena,IN_Ra_Tena,IN_Ta_Yanz,IN_Tn_Yanz,IN_Tx_Yanz,IN_Ra_Yanz,WC_Tx_Muis,WC_Tn_Muis,WC_Ra_Muis,WC_Tx_Quin,WC_Tn_Quin,WC_Ra_Quin,WC_Tx_Pvie,WC_Tn_Pvie,WC_Ra_Pvie,WC_Tx_Chon,WC_Tn_Chon,WC_Ra_Chon,WC_Tx_Calc,WC_Tn_Calc,WC_Ra_Calc,WC_Tx_Guaq,WC_Tn_Guaq,WC_Ra_Guaq,WC_Tx_Mila,WC_Tn_Mila,WC_Ra_Mila,WC_Tx_Scru,WC_Tn_Scru,WC_Ra_Scru,WC_Tx_Scri,WC_Tn_Scri,WC_Ra_Scri,WC_Tn_Taba,WC_Tx_Taba,WC_Ra_Taba,WC_Tn_Quit,WC_Tx_Quit,WC_Ra_Quit,WC_Tn_Papa,WC_Tx_Papa,WC_Ra_Papa,WC_Tn_Izob,WC_Tx_Izob,WC_Ra_Izob,WC_Tn_Sier,WC_Tx_Sier,WC_Ra_Sier,WC_Tn_Lumb,WC_Tx_Lumb,WC_Ra_Lumb,WC_Tn_Yasu,WC_Tx_Yasu,WC_Ra_Yasu,WC_Tn_Glqz,WC_Tx_Glqz,WC_Ra_Glqz,WC_Tn_Tena,WC_Tx_Tena,WC_Ra_Tena,WC_Tn_Maca,WC_Tx_Maca,WC_Ra_Maca,WC_Tn_Sang,WC_Tx_Sang,WC_Ra_Sang,WC_Tn_Puyo,WC_Tx_Puyo,WC_Ra_Puyo,WC_Tn_Yanz,WC_Tx_Yanz,WC_Ra_Yanz,date,ONI,"ElNino Index 1,2_temp","ElNino Index 1,2_annomaly"
23.37931,24.962069,21.375862,21.499985,24.588116,29.508669,20.474619,19.84831,23.806446,29.67958,19.597618,1.4054954,24.150799,29.533049,20.222649,34.536804,24.55724,29.987268,20.639212,-17.6529,24.548437,30.28516,20.12455,64.153305,23.64872,28.55087,19.254492,21.609665,23.039999,25.255,21.08,6.7,20.899433,24.164555,18.043102,24.085598,14.926273,21.988379,8.994893,27.206997,14.697732,21.022823,8.966466,45.361675,9.725157,14.496319,4.6673303,115.082405,11.653091,18.091223,4.9991283,96.53871,13.332304,18.072622,8.814666,260.05927,23.313858,18.544914,29.16107,441.15936,24.545725,20.804028,30.274836,184.9505,21.748419,17.360992,27.233482,107.082214,20.071077,15.617508,26.564312,350.015,19.927464,14.964565,26.510113,96.9444,21.35935,15.303312,27.764427,308.4749,23.57029,17.97967,28.702496,222.83472,22.330196,17.787888,28.471977,165.56946,28.0,20.0,20.099997,28.0,19.0,21.199991,29.0,18.0,4.600002,28.5,18.5,4.670006,29.0,19.0,3.4999993,28.0,18.0,1.9000056,28.0,18.0,5.600003,23.0,15.0,2.9000015,24.0,17.0,1.8999995,7.0,22.0,23.0,7.0,20.0,33.5,1.0,13.0,49.899998,4.0,17.0,35.999996,8.0,20.0,107.0,18.0,28.0,132.20001,19.0,30.0,201.09999,16.0,27.0,201.0,17.0,28.0,217.70001,14.0,25.0,207.5,15.0,26.0,278.2,15.0,26.0,273.5,17.0,28.0,203.1,01-Sep-1964,-0.8,19.5,-1.23
23.896774,25.67742,21.43871,35.899994,24.677423,29.715631,20.401152,33.832996,24.094652,29.872652,20.052904,1.1125076,24.560665,30.021196,20.879648,25.86238,24.700926,30.067938,20.591665,-13.109444,24.952526,30.697077,20.60328,79.26406,23.932413,28.850643,19.678093,24.570045,22.721428,24.975,20.757143,14.599999,21.154118,24.578926,18.076078,26.24031,14.922738,22.160894,9.121827,39.983566,14.552328,20.93617,9.091804,84.63595,10.33387,15.066391,5.108705,82.50773,11.7930975,18.121248,5.383966,134.92886,13.719552,18.670687,9.148057,254.4956,23.560438,18.85618,29.387026,457.27136,24.948627,21.16509,30.508379,189.3396,22.466963,17.713795,28.326101,86.440346,20.639313,16.038475,27.02037,373.37534,20.249916,15.070667,26.88743,122.35172,21.658514,15.358257,28.063335,303.32462,23.997686,18.293303,29.176056,241.58757,22.736038,18.420012,29.2131,162.1008,28.0,20.0,60.7,28.0,20.0,45.6,29.0,19.0,9.899999,28.5,19.0,7.75,29.0,19.0,6.199996,28.0,19.0,2.9999964,29.0,19.0,3.2999997,23.0,15.0,0.7999991,24.0,16.0,0.6000003,8.0,21.0,63.9,7.0,20.0,88.8,2.0,13.0,75.2,4.0,17.0,90.1,9.0,20.0,98.2,18.0,29.0,200.0,20.0,31.0,251.2,16.0,27.0,87.7,17.0,28.0,206.6,15.0,26.0,112.9,16.0,27.0,196.4,15.0,26.0,218.5,17.0,29.0,97.3,01-Oct-1964,-0.8,19.58,-1.44
24.416666,26.166666,22.456667,206.1,24.70123,29.788382,20.579245,24.817648,24.475288,29.91958,20.433016,0.62913203,24.87756,30.516119,21.202919,-13.7176075,25.010406,30.315273,20.60403,8.172745,25.469215,31.218925,21.128262,76.28135,24.603819,29.365417,20.105684,5.936295,22.656666,25.16,20.246666,39.2,22.311321,25.521132,19.031214,24.185825,14.658847,21.980356,9.342675,41.609386,14.278699,20.578156,9.150536,86.569786,10.764869,15.4093685,5.5585337,62.837387,11.796493,17.91028,5.7532554,159.1871,14.006832,18.998295,9.417332,226.33481,23.707218,19.144812,29.402967,448.1202,25.155018,21.51853,30.687061,191.46986,23.045454,18.2709,29.155071,63.825207,20.636667,16.64,26.52,376.3,20.265003,15.382618,26.783884,123.43029,21.748032,15.694405,27.58601,323.79303,24.077253,18.591991,28.978754,279.1305,23.045225,18.747587,29.68714,175.82866,28.0,20.0,33.999996,28.0,20.0,42.4,29.0,19.0,7.600002,29.25,19.5,5.220001,30.0,20.0,3.3000023,29.0,20.0,9.100002,29.0,19.0,7.899998,24.0,16.0,4.799999,26.0,18.0,5.1000004,8.0,20.0,58.9,7.0,19.0,70.8,2.0,13.0,78.2,5.0,17.0,86.3,9.0,20.0,109.0,19.0,28.0,222.5,21.0,31.0,206.3,17.0,28.0,78.4,18.0,28.0,247.90001,15.0,26.0,119.9,16.0,27.0,232.7,16.0,26.0,265.6,18.0,29.0,76.3,01-Nov-1964,-0.8,20.69,-0.97
24.373333,26.463333,22.153334,74.90001,24.791166,29.835613,20.581854,42.837315,24.78278,30.177454,20.704584,3.456662,25.129757,30.694653,21.399462,0.12587553,25.198696,30.531404,20.762865,8.762203,25.985159,31.668848,21.607721,76.596985,25.126532,29.819511,20.46948,12.717842,23.607143,26.010714,21.417856,10.100001,22.876717,26.19853,19.64857,23.149593,14.577081,21.87485,9.300487,35.473614,14.358908,20.649776,9.1706505,71.47008,10.705101,15.823973,5.435067,59.364304,11.749217,17.983335,5.7192235,137.60916,13.995007,18.987593,9.759207,222.33952,23.656998,19.010336,29.122461,426.43747,25.066359,21.37323,30.735828,199.45569,22.961008,18.051601,28.73177,69.93053,20.565517,16.010345,26.062069,397.1,20.170362,15.600685,26.425224,130.00745,21.492947,15.293775,27.122765,335.80637,23.890854,18.433994,28.775879,283.42972,22.92511,18.71386,29.476583,167.492,28.0,20.0,39.899998,29.0,21.0,91.200005,29.0,20.0,6.7999988,29.5,19.5,15.25,30.0,20.0,8.300002,30.0,20.0,15.500004,30.0,20.0,18.100002,25.0,17.0,3.0,26.0,19.0,6.6000004,8.0,20.0,51.5,7.0,20.0,68.4,2.0,14.0,63.499996,4.0,17.0,74.7,9.0,20.0,79.1,19.0,29.0,224.3,21.0,31.0,170.2,17.0,27.0,33.699997,18.0,28.0,213.2,15.0,26.0,56.899994,16.0,26.0,135.8,16.0,26.0,165.9,18.0,29.0,39.5,01-Dec-1964,-0.8,21.48,-1.33
25.236666,27.926666,22.546667,133.0,25.144686,30.14428,20.862352,240.30544,25.695324,30.62756,21.932209,73.0536,25.623516,30.869192,22.532822,109.50415,25.84878,30.65595,21.890736,164.84033,26.80909,31.694357,22.960781,213.78804,25.684267,30.035563,21.506784,209.69252,24.393103,26.644827,22.331034,13.2,25.062017,28.492868,21.763311,55.220345,14.484949,21.569584,9.321783,31.73486,14.506704,20.656214,9.534385,85.41205,10.593767,15.404586,5.031855,53.925,11.80888,17.78066,5.930328,127.05584,14.066854,18.898766,10.329191,189.9048,23.634195,19.211468,28.588062,357.95596,25.20326,21.339594,31.11179,178.33653,22.957584,17.99769,27.84319,87.99864,20.258064,16.525806,25.032257,309.5,19.970057,16.091026,25.548302,135.7542,21.18224,15.381369,26.135813,339.50803,23.650377,18.397654,28.288616,223.0541,22.44307,19.010805,28.4242,153.95982,29.0,22.0,227.3,29.0,21.0,305.5,30.0,22.0,68.299995,30.0,21.0,190.01999,31.0,21.0,143.1,30.0,22.0,179.8,30.0,22.0,230.40001,28.0,20.0,36.2,29.0,21.0,51.8,8.0,21.0,55.7,8.0,20.0,81.8,2.0,14.0,95.9,5.0,18.0,114.2,9.0,21.0,88.7,19.0,29.0,212.2,21.0,32.0,155.1,18.0,28.0,81.8,18.0,29.0,276.80002,16.0,26.0,155.1,17.0,27.0,269.2,17.0,26.0,283.1,19.0,29.0,90.899994,01-Jan-1965,-0.6,23.87,-0.69
25.977777,28.662964,22.807407,473.0,25.421692,30.488216,20.956337,183.18071,25.8747,30.93123,21.78412,59.478947,26.08081,31.21135,22.37143,109.777626,25.924824,31.080236,22.09253,99.77345,26.935793,31.736403,23.295408,175.26363,25.976616,30.380936,21.722527,201.52197,26.14516,28.719355,23.948387,69.7,25.338326,29.040909,21.639124,56.07196,14.716658,21.659672,9.3344,38.362698,14.625066,20.868835,9.411082,58.975872,10.685792,15.632697,4.9412675,55.31543,11.903486,18.05936,5.7264442,78.54801,13.981463,18.916737,9.933746,193.5337,23.721832,19.091692,28.961641,355.13275,25.449419,21.501568,31.432066,149.33937,22.934618,17.725262,27.941608,82.38784,20.637037,16.288889,26.481482,179.0,20.319525,15.924671,26.021372,109.301186,21.515627,15.356327,26.81866,286.59143,23.696041,18.274536,28.787659,147.37822,22.807314,18.717474,28.81652,148.00674,30.0,21.0,145.9,30.0,20.0,167.5,30.0,21.0,66.299995,30.5,20.5,156.58,31.0,21.0,120.0,30.0,22.0,136.7,30.0,21.0,165.2,29.0,21.0,31.5,30.0,22.0,57.5,8.0,21.0,36.7,7.0,20.0,55.899998,2.0,14.0,46.4,5.0,18.0,69.4,9.0,21.0,59.600002,18.0,29.0,96.4,21.0,32.0,127.6,17.0,27.0,64.100006,18.0,29.0,133.3,16.0,26.0,93.1,16.0,27.0,171.9,16.0,26.0,170.6,18.0,29.0,67.5,01-Feb-1965,-0.3,25.78,-0.32
26.303333,29.72,23.096666,309.3,25.791687,30.617191,21.424587,294.2885,25.997734,31.246883,22.023468,123.89755,26.462526,31.439318,22.158985,202.12169,26.256622,31.432816,22.60212,178.74025,27.143032,31.822975,23.565598,263.83643,26.310349,31.005848,22.197746,348.9424,26.7875,29.795834,24.141666,36.8,26.002413,29.81437,22.217983,82.27465,14.626488,21.281845,9.351266,52.322613,14.569739,20.572956,9.521681,104.18222,10.488845,15.284771,5.0366273,69.02935,11.729947,17.740753,6.098353,137.19492,14.007434,18.631304,9.726155,234.31671,23.542885,19.215631,28.34087,454.52463,24.885738,21.502615,30.397501,220.45584,22.669678,17.861433,27.314323,151.37102,20.116129,16.86129,24.519356,458.7,20.111637,16.019054,26.069685,195.28882,21.259462,15.54654,26.823523,404.3066,23.458609,18.602522,28.4541,279.99066,22.611752,18.843369,28.442944,205.4236,30.0,21.0,251.2,31.0,21.0,425.69998,31.0,21.0,133.2,31.0,21.0,332.72,31.0,21.0,265.8,31.0,22.0,258.1,31.0,22.0,322.9,29.0,21.0,22.7,30.0,22.0,49.2,8.0,21.0,86.700005,7.0,20.0,129.0,2.0,14.0,108.6,5.0,17.0,149.4,9.0,21.0,151.1,18.0,29.0,219.3,20.0,31.0,209.2,17.0,27.0,180.9,17.0,29.0,375.2,16.0,26.0,214.3,16.0,27.0,372.8,16.0,26.0,393.3,19.0,29.0,198.7,01-Mar-1965,-0.1,26.48,-0.01
26.062069,29.113792,23.110344,476.0,25.804039,31.281902,21.81743,205.89212,25.926903,31.471127,21.58794,115.7014,26.203518,31.464851,22.020567,112.01347,26.3126,31.381561,22.783619,195.8817,27.165174,31.852482,23.270208,307.95578,26.134834,31.254444,22.466516,328.78464,25.975,29.675,22.579166,-1.1372738e-06,25.948845,29.644165,22.33991,165.52722,14.577784,20.816591,9.540248,74.08103,14.104534,19.925055,9.501757,185.1337,10.684799,14.450452,5.500664,79.72741,11.418738,17.245262,6.669879,225.50934,14.114477,18.510513,9.522379,258.25305,23.605019,19.346077,28.429499,523.186,24.977295,22.066963,29.976843,282.0304,22.625961,18.3226,28.089663,188.32246,20.743334,17.243334,26.116667,386.2,20.220709,15.858199,26.843044,236.84749,21.681673,16.011549,27.229187,353.74054,23.819471,19.274324,28.652334,431.61276,22.909367,19.069248,28.709343,230.78535,30.0,22.0,292.8,30.0,22.0,513.6,31.0,22.0,105.2,30.5,21.5,279.44998,31.0,22.0,200.5,31.0,22.0,292.3,31.0,22.0,370.0,29.0,21.0,113.5,30.0,22.0,220.0,9.0,20.0,158.3,8.0,19.0,226.7,4.0,13.0,167.1,6.0,16.0,237.8,10.0,19.0,325.5,19.0,28.0,520.6,21.0,29.0,348.8,18.0,27.0,318.4,18.0,27.0,681.5,16.0,26.0,387.5,17.0,26.0,642.1,17.0,25.0,685.9,19.0,29.0,275.7,01-Apr-1965,0.2,26.88,1.34
25.840633,29.25733,22.975956,294.649,25.767244,30.944456,21.879164,150.0305,26.024515,31.556145,21.324211,60.953674,26.170359,31.218784,21.988531,106.38108,26.26457,31.310959,22.666565,122.199585,27.072197,31.769602,23.510805,142.15408,26.230656,31.0726,22.450293,159.57797,25.496,28.712,22.084,-1.1372738e-06,25.656193,29.406145,22.55977,97.37646,14.799337,20.877514,9.584983,51.286522,14.500745,20.417261,9.580773,126.01519,10.5474415,13.940827,5.2588305,109.90372,11.690629,17.578766,6.49141,167.70668,13.988975,18.451088,9.494189,318.77655,23.537376,19.242981,28.273415,442.39563,24.920658,21.9753,29.827896,312.98294,22.288998,18.218184,27.50052,202.54854,20.556667,17.3,25.31,396.0,20.14721,16.063187,26.562275,191.99373,21.501982,16.376804,26.75418,356.5628,23.674994,19.154242,28.332146,421.56696,22.601786,19.028467,28.087736,234.81749,30.0,22.0,303.80002,30.0,22.0,385.59998,31.0,22.0,70.6,30.5,22.0,154.56999,31.0,22.0,105.0,31.0,22.0,151.70001,31.0,22.0,148.40001,29.0,21.0,67.1,30.0,22.0,159.3,9.0,21.0,102.7,8.0,20.0,171.1,3.0,13.0,191.0,6.0,17.0,219.3,10.0,20.0,353.1,19.0,28.0,468.4,21.0,30.0,365.2,18.0,28.0,414.8,19.0,28.0,799.2,16.0,26.0,497.20004,17.0,26.0,694.7,17.0,26.0,781.7,19.0,29.0,363.3,01-May-1965,0.5,25.95,1.53
25.862068,28.479311,23.148275,272.4,25.603685,30.397112,21.90611,119.54026,25.64794,30.972746,21.204807,31.652927,25.975302,30.59814,21.732853,117.05375,25.961151,31.16857,22.168436,41.29991,26.674871,31.42704,23.26866,29.705198,26.3012,30.599676,21.950775,60.524246,23.816668,26.575,20.816668,-1.1372738e-06,25.02325,28.838629,22.172579,18.174166,15.096687,21.236824,9.516723,27.001982,15.072642,20.946295,9.330548,31.488758,9.924543,13.889253,4.7955456,136.32324,11.900855,18.017477,5.879011,89.38641,13.620847,18.139687,9.340348,363.63373,23.379862,18.86893,28.075655,414.0513,24.346603,21.27671,29.40898,275.67682,21.620003,17.855558,25.92848,212.26866,19.83793,16.868965,24.848276,467.2,20.012438,15.951102,25.899372,142.93758,21.152523,15.848856,26.45097,422.71573,23.19489,18.70965,27.854654,365.56638,22.239801,18.432161,27.849398,211.0165,30.0,21.0,314.5,30.0,21.0,283.4,31.0,21.0,42.8,30.0,21.0,112.17,31.0,21.0,77.2,30.0,21.0,51.2,30.0,21.0,61.899998,27.0,20.0,2.9000015,29.0,22.0,3.3000011,8.0,22.0,44.1,7.0,21.0,59.8,2.0,14.0,164.3,5.0,18.0,102.6,9.0,20.0,299.8,18.0,28.0,298.1,20.0,29.0,241.6,17.0,27.0,355.59998,17.0,28.0,616.89996,15.0,26.0,509.8,16.0,26.0,699.9,15.0,26.0,726.2,18.0,29.0,267.0,01-Jun-1965,0.8,24.35,1.23
25.370968,27.754839,22.896774,166.0,25.425596,30.230858,21.522203,48.80176,25.100628,30.97799,20.78102,8.761846,25.544865,30.452286,21.35127,39.963367,25.532122,31.06361,21.440527,7.002926,25.767117,30.783669,21.732409,35.00322,25.097569,29.281492,21.053596,45.086754,22.535715,25.039286,19.925,8.499999,23.89552,27.61934,21.485476,23.268326,15.26793,21.624403,9.651631,5.3264866,15.442929,21.66502,9.292846,8.001453,9.408859,13.8428755,4.4597616,141.8766,12.088412,18.737478,5.45189,18.957142,13.246113,17.949728,9.344724,328.24014,23.18345,18.52315,28.096949,378.5085,24.438013,21.089859,29.784931,229.10236,21.328817,17.377419,25.768007,177.12746,19.703226,16.412903,24.661291,573.8,19.757809,15.545333,25.459259,103.81491,21.054739,15.059299,26.531567,370.9494,23.238228,18.379408,27.92334,287.63068,21.936316,17.962849,27.562757,163.33711,29.0,21.0,80.6,30.0,20.0,80.4,30.0,20.0,8.600001,29.5,20.5,17.650002,30.0,21.0,11.400001,29.0,20.0,11.900005,29.0,20.0,14.700001,26.0,19.0,17.1,28.0,21.0,14.9,8.0,23.0,7.900002,7.0,22.0,16.499996,2.0,13.0,80.7,4.0,19.0,26.700003,8.0,20.0,103.7,18.0,29.0,127.8,19.0,29.0,230.4,17.0,27.0,99.5,17.0,28.0,157.90001,15.0,25.0,153.1,16.0,26.0,202.7,15.0,25.0,199.10002,18.0,29.0,79.299995,01-Jul-1965,1.2,23.0,1.04
24.35,26.196667,22.233334,53.199997,25.272978,30.519789,20.856913,-7.066393,24.840355,30.975328,20.34751,10.07264,25.290813,30.98693,20.994633,25.42536,25.437794,31.216413,20.993196,4.560253,25.33536,31.04026,21.288631,37.765007,24.832493,29.313257,20.432638,41.29753,21.762962,24.174074,19.514814,12.999999,22.856737,26.482477,20.278173,22.10315,15.331741,22.020115,9.512474,3.5189192,15.538698,22.163786,9.545824,12.579487,9.472224,14.070555,4.2411265,103.029915,12.234432,19.171782,5.426751,37.0332,13.243815,18.277132,9.0796995,285.5279,23.395271,18.482021,28.861914,316.83096,24.93717,21.074703,30.77907,196.92946,21.371252,17.0459,26.216211,138.03992,19.76129,15.061291,25.648388,353.1,19.806751,15.114463,25.943644,68.98697,21.207355,14.596845,27.135145,289.9248,23.512611,18.13144,28.54484,253.85991,21.964767,17.82062,27.74481,151.16641,29.0,21.0,26.199995,29.0,21.0,25.1,30.0,19.0,6.600002,30.0,20.0,3.9300003,31.0,20.0,4.199996,30.0,20.0,1.5999949,29.0,20.0,0.7000012,26.0,18.0,5.3999996,27.0,19.0,2.7999973,8.0,23.0,6.100003,8.0,22.0,11.700001,2.0,13.0,34.899998,5.0,19.0,18.099997,9.0,20.0,57.3,18.0,29.0,69.4,20.0,31.0,178.4,17.0,28.0,65.299995,18.0,29.0,86.700005,15.0,26.0,90.200005,16.0,27.0,115.3,16.0,26.0,119.70001,18.0,29.0,57.9,01-Aug-1965,1.5,22.38,1.38
24.239286,26.160715,22.167856,36.500015,25.198668,30.511616,21.23602,40.800175,24.845598,30.51065,20.483772,15.618716,25.16021,30.485392,20.639109,57.019096,25.492031,30.752121,21.286789,0.99477005,25.591532,31.193682,21.499216,15.960249,25.01197,29.587557,20.64364,10.607971,20.476667,23.08,18.423334,10.400001,22.907406,26.853521,20.13646,18.779922,14.882495,22.099478,8.874486,39.34788,15.090924,21.826044,9.371781,92.31573,9.91342,14.404313,4.281039,114.43742,12.041333,18.653362,5.6791167,117.12497,13.495755,18.462729,8.84801,314.5817,23.678894,18.650286,29.511562,418.8797,25.266739,21.308111,31.221193,167.70718,21.89221,17.54766,27.1139,168.1197,20.496666,16.693333,26.326666,378.7,20.139114,15.066733,26.60017,82.21798,21.563759,14.724394,28.169117,347.99756,23.77807,18.296131,29.343565,290.78534,22.295355,18.490278,28.648867,190.73216,29.0,20.0,104.1,29.0,20.0,131.2,30.0,19.0,17.0,30.0,19.0,21.450005,31.0,19.0,15.199996,30.0,19.0,3.4000056,30.0,19.0,11.100002,26.0,17.0,16.199999,27.0,19.0,11.9,8.0,23.0,84.5,7.0,22.0,144.5,2.0,14.0,156.9,4.0,18.0,162.8,9.0,21.0,335.0,18.0,29.0,401.7,20.0,31.0,237.3,17.0,28.0,293.0,18.0,29.0,638.89996,15.0,26.0,449.5,16.0,27.0,665.2,15.0,27.0,695.8,18.0,29.0,248.5,01-Sep-1965,1.9,21.1,0.38
24.671429,26.925,22.817858,34.300003,25.201956,30.598984,21.187595,42.85153,24.876144,30.66865,20.665176,14.677169,25.265734,30.918072,21.012064,29.534086,25.51055,31.069157,21.257204,9.259804,25.843586,31.255688,21.399767,43.111416,25.151196,29.581821,20.583197,29.125092,20.735714,23.203571,18.785715,14.599999,22.680796,26.394026,19.847847,22.579496,15.084068,22.530792,8.855715,52.801285,14.960971,21.820143,9.402657,97.988556,10.56879,15.5223675,5.008639,93.04427,12.276947,18.87713,6.1163254,121.427376,13.907397,19.047356,9.093946,229.56044,24.075846,18.891666,29.833519,381.89993,25.786062,21.867725,31.58816,166.50436,22.71461,18.031807,28.581743,139.19603,21.470968,17.106451,27.335484,312.9,20.561556,15.208925,26.947123,107.10525,22.073906,15.479533,28.480955,343.20325,24.101141,18.590584,29.87411,259.70956,23.017792,18.848783,29.423729,171.55898,29.0,21.0,62.600002,29.0,20.0,47.999992,30.0,19.0,12.3,30.0,20.0,9.949997,31.0,20.0,7.800002,30.0,20.0,3.700001,30.0,20.0,4.7000012,26.0,17.0,14.0,27.0,19.0,14.1,8.0,22.0,65.6,7.0,21.0,96.1,2.0,14.0,86.9,5.0,18.0,106.3,9.0,21.0,137.7,19.0,30.0,227.9,21.0,32.0,239.5,17.0,28.0,125.5,18.0,30.0,309.7,16.0,27.0,185.7,16.0,28.0,317.7,16.0,27.0,352.0,18.0,30.0,131.8,01-Oct-1965,2.0,21.34,0.32
24.533333,26.762962,22.792593,30.300003,25.155144,30.307022,21.343555,89.12679,24.9471,30.442392,20.65457,8.496953,25.166958,30.526037,20.930727,12.283545,25.489428,30.820599,21.276379,17.569492,26.020178,31.05348,21.57326,42.09396,25.234606,29.487364,20.643824,19.690407,21.14,23.886667,18.843334,19.099998,23.087536,26.739344,20.352285,24.733997,14.699484,22.06423,8.926357,73.81425,14.422624,20.979242,9.344126,136.91537,10.893462,15.753604,5.2545276,101.118065,11.968707,18.194662,6.4490447,179.01872,14.164363,19.025194,9.398603,227.80699,24.010998,19.182806,29.676222,440.40564,25.728462,22.08083,31.056902,200.50496,22.952314,18.65564,28.992764,143.69606,21.403448,17.76207,26.61724,457.0,20.56595,15.439647,26.607357,155.01581,22.05194,16.246866,27.988354,422.4871,23.971813,19.000738,29.57555,342.0938,23.308537,19.256084,29.624401,187.86136,29.0,20.0,54.000004,29.0,20.0,72.799995,30.0,20.0,11.3,29.5,19.5,8.5,30.0,20.0,5.300002,29.0,20.0,15.400005,30.0,20.0,14.400005,26.0,18.0,12.200001,28.0,20.0,13.700001,8.0,21.0,105.4,7.0,20.0,127.2,2.0,14.0,139.6,5.0,17.0,154.3,9.0,21.0,190.7,19.0,29.0,392.2,21.0,31.0,277.5,17.0,28.0,174.7,18.0,29.0,426.3,16.0,27.0,217.0,16.0,27.0,411.8,16.0,26.0,462.8,18.0,30.0,186.7,01-Nov-1965,2.0,22.09,0.43
25.65,28.43,23.766666,57.59999,25.292183,30.477917,21.348063,157.61342,25.570534,30.876589,21.256367,16.662052,25.659468,30.945972,21.668995,75.80214,25.89355,31.540321,21.51848,49.607857,26.939642,31.78918,22.686394,76.065735,26.237062,30.33216,21.580118,97.440506,22.093332,24.346666,20.046667,14.000001,24.283504,27.303522,21.426615,39.5233,14.865115,21.59475,9.252861,59.04094,14.396264,20.855482,9.325164,108.21303,10.672927,15.587451,4.9450026,89.625374,11.996791,18.241268,6.426055,146.73204,14.117167,18.893862,9.885641,215.76645,23.793802,19.30719,28.910755,388.7901,25.553663,21.673841,30.902435,215.81775,22.608698,18.5876,28.198124,145.06758,20.567741,17.22258,25.906452,283.19998,20.457346,15.763971,26.076408,169.74652,21.712885,16.126612,27.16023,381.72086,23.651527,18.860687,29.076141,290.75052,23.168514,19.284441,29.012352,183.22296,29.0,21.0,68.0,30.0,21.0,149.5,31.0,21.0,20.800001,30.5,20.5,43.95,31.0,21.0,25.800003,31.0,21.0,52.9,31.0,21.0,62.5,27.0,19.0,9.200001,28.0,20.0,23.300001,9.0,21.0,69.1,8.0,21.0,101.6,3.0,15.0,95.1,5.0,18.0,123.4,9.0,21.0,131.3,19.0,29.0,270.3,21.0,31.0,162.3,17.0,28.0,115.2,18.0,29.0,360.0,16.0,27.0,170.5,17.0,27.0,355.7,16.0,27.0,380.3,19.0,30.0,146.0,01-Dec-1965,1.7,23.16,0.35
